complaint_id,txn_id,user_id,merchant_id,disputed_amount,reason_code,reason_category,complaint_text,resolution_status,severity,channel,reported_timestamp,transaction_timestamp,bank_response_timestamp,disputed_amount_missing,disputed_amount_negative,txn_id_missing,reported_ts_missing,txn_ts_missing,bank_response_missing,reported_before_txn,complaint_id_duplicate
CBK0001112,TXN00013744,USR34212,MCH5076,1223.91,UNAUTHORISED,UNAUTHORIZED,Customer says transaction was not authorized.,CLOSED,HIGH,CALL_CENTER,2026-04-02 00:00:00,,,False,False,False,False,True,True,False,False
CBK0000053,TXN00017140,USR93610,MCH8296,589.03,login compromised,ACCOUNT_TAKEOVER,User claims account was compromised before transaction.,CLOSED,MEDIUM,APP,2026-01-12 11:37:03,2026-01-12 00:00:00,,False,False,False,False,False,True,False,False
CBK0002604,TXN00015102,USR10831,MCH8980,1038.0,FRAUD,FRAUD,User says UPI PIN was not entered by them.,OPEN,MEDIUM,IVR,2026-03-23 20:33:00,2026-03-22 00:00:00,,False,False,False,False,False,True,False,False
CBK0001984,TXN00006529,USR67661,MCH7003,5747.29,unauthorized_transaction,UNAUTHORIZED,customer says transaction was not authorized.,PENDING_BANK,LOW,CHATBOT,2026-02-01 00:00:00,2026-01-26 00:00:00,2026-02-18 03:01:00,False,False,False,False,False,False,False,False
CBK0001246,TXN00007847,USR79175,MCH4181,,extra amount deducted,AMOUNT_MISMATCH,customer says amount was debited twice.,OPEN,HIGH,CHATBOT,2026-04-14 00:00:00,2026-03-29 17:35:00,2026-05-14 11:35:52,True,False,False,False,False,False,False,False
CBK0001124,TXN00018122,USR11419,MCH9594,5694.69,DUP_DEBIT,DUPLICATE_DEBIT,Complaint received after multiple failed attempts.,PENDING_BANK,MEDIUM,APP,2026-05-03 00:00:00,,2026-05-27 02:01:00,False,False,False,False,True,False,False,False
CBK0001317,TXN00016188,USR28015,MCH2822,1305.41,merchant service issue,SERVICE_NOT_DELIVERED,user claims account was compromised before transaction.,PENDING_BANK,HIGH,CALL_CENTER,2026-01-30 11:51:00,2026-01-23 00:00:00,2026-02-02 00:00:00,False,False,False,False,False,False,False,False
CBK0002614,TXN00006336,USR70866,MCH8906,846.13,Wrong Amount,AMOUNT_MISMATCH,user reports money deducted but merchant denies receiving payment.,OPEN,MEDIUM,CHATBOT,2026-02-18 05:26:57,2026-02-14 00:00:00,2026-02-22 00:00:00,False,False,False,False,False,False,False,False
CBK0002164,TXN00001135,USR53527,MCH5076,2731.02,Account Takeover,ACCOUNT_TAKEOVER,Payment made to unknown merchant as per customer statement.,CLOSED,HIGH,CHATBOT,2026-02-22 00:00:00,2026-02-07 00:00:00,,False,False,False,False,False,True,False,False
CBK0001777,TXN00006951,USR81327,MCH9661,3359.61,Account Takeover,ACCOUNT_TAKEOVER,Customer says transaction was not authorized.,REJECTED,MEDIUM,IVR,2026-02-05 07:12:00,2026-02-02 07:12:00,2026-03-06 07:12:00,False,False,False,False,False,False,False,False
CBK0000616,TXN00006990,USR38951,MCH8779,1208.16,amount mismatch,AMOUNT_MISMATCH,User says UPI PIN was not entered by them.,REJECTED,MEDIUM,APP,2026-03-09 11:42:44,2026-03-10 00:00:00,2026-03-28 11:42:00,False,False,False,False,False,False,True,False
CBK0000385,TXN00014076,USR11828,MCH8154,1915.56,extra amount deducted,AMOUNT_MISMATCH,Complaint received after multiple failed attempts.,OPEN,LOW,IVR,2026-01-26 22:23:00,2026-01-23 13:23:28,2026-02-08 00:00:00,False,False,False,False,False,False,False,False
CBK0002097,TXN00065627,USR14083,MCH5177,-3428.7,Customer Dispute,CUSTOMER_DISPUTE,Complaint received after multiple failed attempts.,REJECTED,HIGH,CHATBOT,2026-02-13 00:00:00,,2026-03-14 08:43:00,False,True,False,False,True,False,False,False
CBK0001900,TXN00012829,USR86138,MCH3815,4506.23,Duplicate Debit,DUPLICATE_DEBIT,User reports money deducted but merchant denies receiving payment.,RESOLVED,HIGH,CHATBOT,2026-04-05 07:15:11,2026-03-20 18:15:11,2026-05-05 07:15:11,False,False,False,False,False,False,False,False
CBK0001029,TXN00007595,USR85146,MCH5954,1638.0,double debit,DUPLICATE_DEBIT,User claims account was compromised before txn.,OPEN,MEDIUM,CHATBOT,2026-04-03 06:18:10,,,False,False,False,False,True,True,False,False
CBK0001052,TXN00015908,USR77900,MCH5264,540.0,dispute raised,CUSTOMER_DISPUTE,Customer says amount was debited twice.,PENDING_BANK,MEDIUM,BRANCH,2026-01-31 09:49:28,2026-01-21 00:00:00,,False,False,False,False,False,True,False,False
CBK0000908,TXN00002368,USR71714,MCH9717,4581.54,item not received,SERVICE_NOT_DELIVERED,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,LOW,CHATBOT,2026-02-23 00:00:00,2026-02-22 00:00:00,2026-03-07 19:24:52,False,False,False,False,False,False,False,False
CBK0000272,TXN00011208,USR31719,MCH5754,729.47,login compromised,ACCOUNT_TAKEOVER,User claims account was compromised before transaction.,RESOLVED,HIGH,IVR,,2026-01-28 00:00:00,2026-02-07 00:00:00,False,False,False,True,False,False,False,False
CBK0001049,TXN00019810,USR21832,MCH3020,2801.1,not done by me,UNAUTHORIZED,Payment made to unknown merchant as per customer statement.,RESOLVED,HIGH,EMAIL,,,2026-04-17 00:00:00,False,False,False,True,True,False,False,False
CBK0000221,TXN00004354,USR82244,MCH2757,1370.0,double debit,DUPLICATE_DEBIT,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,IN_PROGRESS,MEDIUM,IVR,2026-03-06 00:00:00,2026-03-03 18:42:43,2026-03-22 00:00:00,False,False,False,False,False,False,False,False
CBK0001615,TXN00001397,USR23350,MCH9727,2972.0,customer issue,CUSTOMER_DISPUTE,User claims account was compromised before transaction.,IN_PROGRESS,HIGH,EMAIL,2026-02-09 00:00:00,2026-02-06 00:00:00,2026-02-20 00:00:00,False,False,False,False,False,False,False,False
CBK0002732,TXN00007712,USR86991,MCH7765,-1151.15,service failed,SERVICE_NOT_DELIVERED,Customer says transaction was not authorized.,IN_PROGRESS,MEDIUM,APP,2026-02-04 17:09:00,2026-02-01 00:00:00,2026-02-12 17:09:22,False,True,False,False,False,False,False,False
CBK0000571,TXN00018357,USR74628,MCH4473,13142.13,Service Not Provided,SERVICE_NOT_DELIVERED,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,MEDIUM,IVR,2026-02-10 05:15:00,2026-02-08 02:15:15,2026-03-04 00:00:00,False,False,False,False,False,False,False,False
CBK0001992,TXN00012094,USR97149,MCH2503,878.0,ATO,ACCOUNT_TAKEOVER,User reports money deducted but merchant denies receiving payment.,REJECTED,LOW,IVR,2026-02-12 00:00:00,2026-02-11 20:34:00,,False,False,False,False,False,True,False,False
CBK0002152,TXN00005346,USR43944,MCH6429,3376.98,item not received,SERVICE_NOT_DELIVERED,User reports money deducted but merchant denies receiving payment.,OPEN,LOW,EMAIL,2026-03-07 00:00:00,2026-03-05 00:00:00,2026-03-28 00:00:00,False,False,False,False,False,False,False,False
CBK0002386,TXN00014331,USR72448,MCH7602,-678.63,ATO,ACCOUNT_TAKEOVER,Suspicious high-value payment disputed by customer.,OPEN,HIGH,CALL_CENTER,2026-02-04 00:00:00,2026-01-20 00:00:00,2026-02-06 00:00:00,False,True,False,False,False,False,False,False
CBK0000126,TXN00009782,USR75241,MCH8503,718.61,amount mismatch,AMOUNT_MISMATCH,Customer says transaction was not authorized.,RESOLVED,MEDIUM,IVR,2026-04-06 19:49:00,2026-03-22 00:00:00,2026-04-20 00:00:00,False,False,False,False,False,False,False,False
CBK0000552,TXN00001358,USR59496,MCH5588,6742.91,service failed,SERVICE_NOT_DELIVERED,Suspicious high-value payment disputed by customer.,IN_PROGRESS,CRITICAL,BRANCH,2026-01-23 00:00:00,2026-01-21 00:00:00,2026-02-02 00:00:00,False,False,False,False,False,False,False,False
CBK0002681,TXN00008227,USR87558,MCH3815,2758.76,complaint,CUSTOMER_DISPUTE,Complaint received after multiple failed attempts.,REJECTED,HIGH,EMAIL,2026-01-10 12:14:00,2026-01-07 00:00:00,2026-01-10 00:00:00,False,False,False,False,False,False,False,False
CBK0001091,TXN00003670,USR12026,MCH4593,2583.29,double debit,DUPLICATE_DEBIT,Customer says transaction was not authorized.,REJECTED,LOW,EMAIL,2026-02-06 00:00:00,2026-01-07 00:00:00,2026-03-02 00:00:00,False,False,False,False,False,False,False,False
CBK0000174,TXN00013432,USR44848,MCH4003,616.19,Customer Dispute,CUSTOMER_DISPUTE,User says UPI PIN was not entered by them.,REJECTED,LOW,BRANCH,2026-01-28 00:00:00,2026-01-28 00:00:00,,False,False,False,False,False,True,False,False
CBK0000949,,USR50783,MCH9233,7400.39,delivery issue,SERVICE_NOT_DELIVERED,Suspicious high-value payment disputed by customer.,IN_PROGRESS,MEDIUM,IVR,2026-01-25 01:55:00,2026-01-14 00:00:00,,False,False,True,False,False,True,False,False
CBK0000519,TXN00010998,USR69938,MCH7992,1567.73,UNAUTHORISED,UNAUTHORIZED,Merchant service was not delivered after payment.,IN_PROGRESS,LOW,CHATBOT,,2026-01-29 23:14:08,2026-02-04 00:00:00,False,False,False,True,False,False,False,False
CBK0000645,TXN00016469,USR59482,MCH1792,12115.08,extra amount deducted,AMOUNT_MISMATCH,Customer says transaction was not authorized.,PENDING_BANK,CRITICAL,CHATBOT,,2026-03-13 13:03:25,,False,False,False,True,False,True,False,False
CBK0000063,TXN00017905,USR73461,MCH3216,2185.09,dispute raised,CUSTOMER_DISPUTE,Customer says transaction was not authorized.,RESOLVED,LOW,CHATBOT,2026-01-30 00:00:00,2026-01-30 00:00:00,2026-02-02 00:00:00,False,False,False,False,False,False,False,False
CBK0001394,TXN00009340,USR39542,MCH1320,1180.9,Duplicate Debit,DUPLICATE_DEBIT,User reports money deducted but merchant denies receiving payment.,OPEN,CRITICAL,CHATBOT,2026-02-23 00:00:00,2026-02-18 13:01:11,,False,False,False,False,False,True,False,False
CBK0001496,TXN00012480,USR39700,MCH9284,2178.0,Fraud Suspected,FRAUD,Payment made to unknown merchant as per customer statement.,CLOSED,HIGH,CALL_CENTER,2026-02-19 00:00:00,2026-02-09 02:52:00,2026-02-20 00:00:00,False,False,False,False,False,False,False,False
CBK0002246,TXN00009997,USR96095,MCH6849,,Merchant Not Delivered,SERVICE_NOT_DELIVERED,Merchant service was not delivered after payment.,REJECTED,MEDIUM,CHATBOT,2026-04-03 00:00:00,2026-03-28 00:00:00,2026-04-14 12:51:03,True,False,False,False,False,False,False,False
CBK0001245,TXN00014601,USR50737,MCH1920,689.0,customer issue,CUSTOMER_DISPUTE,Payment made to unknown merchant as per customer statement.,PENDING_BANK,LOW,IVR,2026-03-27 20:30:00,2026-03-17 00:00:00,2026-04-20 00:00:00,False,False,False,False,False,False,False,False
CBK0000329,TXN00014927,USR30489,MCH4948,,Fraud Suspected,FRAUD,Suspicious high-value payment disputed by customer.,OPEN,MEDIUM,APP,2026-03-16 00:00:00,2026-01-29 17:56:00,2026-04-08 00:00:00,True,False,False,False,False,False,False,False
CBK0001974,TXN00002369,USR83393,MCH3463,1718.0,customer issue,CUSTOMER_DISPUTE,Customer says transaction was not authorized.,IN_PROGRESS,LOW,BRANCH,2026-04-01 15:27:58,2026-03-30 17:27:58,2026-04-20 00:00:00,False,False,False,False,False,False,False,False
CBK0002363,TXN00002125,USR78593,MCH2757,2711.0,ATO,ACCOUNT_TAKEOVER,Payment made to unknown merchant as per customer statement.,CLOSED,LOW,BRANCH,2026-03-07 00:00:00,2026-03-04 00:00:00,2026-03-22 00:00:00,False,False,False,False,False,False,False,False
CBK0001357,TXN00015990,USR49195,MCH1203,-1640.31,Account Takeover,ACCOUNT_TAKEOVER,Payment made to unknown merchant as per customer statement.,OPEN,CRITICAL,APP,2026-01-23 03:20:00,2026-01-08 00:00:00,2026-02-01 00:00:00,False,True,False,False,False,False,False,False
CBK0002677,TXN00009096,USR31537,MCH8779,-6781.52,incorrect amount,AMOUNT_MISMATCH,Suspicious high-value payment disputed by cust.,PENDING_BANK,MEDIUM,BRANCH,2026-02-28 00:00:00,2026-02-27 00:00:00,2026-03-10 08:17:01,False,True,False,False,False,False,False,False
CBK0000586,TXN00007590,USR26821,MCH8953,1023.96,Customer Dispute,CUSTOMER_DISPUTE,Complaint received after multiple failed attempts. call dropped,REJECTED,LOW,CALL_CENTER,,2026-03-11 00:00:00,2026-04-02 02:24:43,False,False,False,True,False,False,False,False
CBK0000776,TXN00010920,USR19006,MCH4590,5019.03,unauthorized_transaction,UNAUTHORIZED,complaint received after multiple failed attempts.,PENDING_BANK,MEDIUM,IVR,2026-03-13 02:55:07,2026-03-12 23:55:00,,False,False,False,False,False,True,False,False
CBK0000873,TXN00002853,USR33226,MCH2822,1650.21,delivery issue,SERVICE_NOT_DELIVERED,Complaint received after multiple failed attempts.,OPEN,MEDIUM,EMAIL,2026-02-20 00:00:00,2026-02-13 11:31:49,2026-02-26 12:31:49,False,False,False,False,False,False,False,False
CBK0000358,TXN00015992,USR12248,MCH1013,6937.41,login compromised,ACCOUNT_TAKEOVER,User says UPI PIN was not entered by them. NA,REJECTED,HIGH,BRANCH,2026-03-10 00:00:00,2026-02-28 00:00:00,2026-03-10 00:00:00,False,False,False,False,False,False,False,False
CBK0002265,TXN00008431,USR11987,MCH5922,1831.96,amount mismatch,AMOUNT_MISMATCH,Customer says transaction was not authorized.,REJECTED,MEDIUM,CHATBOT,2026-02-07 23:51:35,,2026-03-09 23:51:00,False,False,False,False,True,False,False,False
CBK0001115,TXN00018481,USR96362,MCH8953,776.76,delivery issue,SERVICE_NOT_DELIVERED,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,REJECTED,MEDIUM,IVR,2026-02-03 00:00:00,2026-01-31 00:00:00,2026-02-05 00:00:00,False,False,False,False,False,False,False,False
CBK0000323,TXN00019162,USR85655,MCH7346,2538.07,charged twice,DUPLICATE_DEBIT,USER SAYS UPI PIN WAS NOT ENTERED BY THEM.,PENDING_BANK,LOW,BRANCH,2026-03-03 10:18:01,2026-03-03 02:18:00,,False,False,False,False,False,True,False,False
CBK0000234,TXN00001948,USR69297,MCH8977,8296.18,Wrong Amount,AMOUNT_MISMATCH,Suspicious high-value payment disputed by customer.,RESOLVED,LOW,IVR,2026-03-30 00:00:00,2026-03-29 04:03:44,2026-04-25 00:00:00,False,False,False,False,False,False,False,False
CBK0001576,TXN00012979,USR85329,MCH1945,21185.86,FRAUD,FRAUD,Complaint received after multiple failed attempts.,CLOSED,LOW,CHATBOT,2026-01-07 10:12:22,2026-01-07 00:00:00,2026-01-08 00:00:00,False,False,False,False,False,False,False,False
CBK0002169,TXN00011212,USR87637,MCH5655,,Wrong Amount,AMOUNT_MISMATCH,User says UPI PIN was not entered by them.,REJECTED,MEDIUM,BRANCH,2026-01-28 23:45:00,2026-01-25 00:00:00,,True,False,False,False,False,True,False,False
CBK0000803,,USR28353,MCH9017,6400.05,Merchant Not Delivered,SERVICE_NOT_DELIVERED,Complaint received after multiple failed attempts. pls check asap,RESOLVED,HIGH,IVR,2026-02-13 00:00:00,2026-01-28 20:41:02,2026-02-23 00:00:00,False,False,True,False,False,False,False,False
CBK0001770,TXN00001025,USR97417,MCH7480,5150.06,delivery issue,SERVICE_NOT_DELIVERED,Complaint received after multiple failed attempts.,CLOSED,MEDIUM,IVR,2026-03-07 00:00:00,2026-02-24 23:35:00,,False,False,False,False,False,True,False,False
CBK0000956,TXN00001028,USR76271,MCH9801,,delivery issue,SERVICE_NOT_DELIVERED,User claims account was compromised before transaction.,OPEN,MEDIUM,BRANCH,2026-04-15 11:18:00,2026-03-30 00:00:00,2026-04-26 00:00:00,True,False,False,False,False,False,False,False
CBK0001559,TXN00003513,USR15980,MCH9291,754.13,merchant service issue,SERVICE_NOT_DELIVERED,User says UPI PIN was not entered by them.,RESOLVED,MEDIUM,CHATBOT,2026-03-13 00:00:00,2026-03-13 00:00:00,2026-04-05 00:00:00,False,False,False,False,False,False,False,False
CBK0002745,TXN00003727,USR54113,MCH7888,1284.94,Wrong Amount,AMOUNT_MISMATCH,Payment made to unknown merchant as per customer statement.,REJECTED,MEDIUM,IVR,2026-03-18 00:00:00,2026-03-12 20:17:03,2026-03-29 11:17:03,False,False,False,False,False,False,False,False
CBK0002455,TXN00001275,USR69706,MCH5076,2210.2,Duplicate Debit,DUPLICATE_DEBIT,CUSTOMER SAYS AMOUNT WAS DEBITED TWICE.,RESOLVED,LOW,IVR,2026-01-23 00:00:00,2026-01-20 00:00:00,2026-02-17 00:00:00,False,False,False,False,False,False,False,False
CBK0000925,TXN00001097,USR67142,MCH4883,4816.91,merchant service issue,SERVICE_NOT_DELIVERED,Merchant service was not delivered after payment.,RESOLVED,MEDIUM,IVR,2026-02-18 01:47:00,2026-02-14 15:47:00,,False,False,False,False,False,True,False,False
CBK0002531,TXN00018059,USR46902,MCH1737,,UNAUTHORISED,UNAUTHORIZED,Payment made to unknown merchant as per customer statement.,REJECTED,MEDIUM,CHATBOT,2026-03-12 00:00:00,2026-03-06 00:00:00,,True,False,False,False,False,True,False,False
CBK0001365,TXN00011080,USR44053,MCH1613,1709.82,merchant service issue,SERVICE_NOT_DELIVERED,User reports money deducted but merchant denies receiving payment. details missing,REJECTED,MEDIUM,APP,2026-02-17 00:00:00,2026-02-10 00:00:00,2026-02-20 16:56:29,False,False,False,False,False,False,False,False
CBK0000254,TXN00005010,USR40538,MCH5940,1290.35,ATO,ACCOUNT_TAKEOVER,User claims account was compromised before transaction.,OPEN,MEDIUM,APP,2026-03-08 00:00:00,,2026-03-28 00:00:00,False,False,False,False,True,False,False,False
CBK0000919,TXN00004956,USR26890,MCH9891,1752.77,suspicious transaction,FRAUD,merchant service was not delivered after payment.,REJECTED,MEDIUM,IVR,2026-03-18 00:00:00,2026-03-15 09:36:34,2026-03-22 19:36:34,False,False,False,False,False,False,False,False
CBK0002474,TXN00014618,USR24726,MCH2638,1047.67,UNAUTHORISED,UNAUTHORIZED,Suspicious high-value payment disputed by customer.,REJECTED,MEDIUM,BRANCH,2026-02-20 05:43:41,2026-02-18 00:00:00,2026-03-07 00:00:00,False,False,False,False,False,False,False,False
CBK0002776,TXN00013127,USR40874,MCH5212,1935.98,ATO,ACCOUNT_TAKEOVER,Customer says transaction was not authorized.,OPEN,HIGH,CHATBOT,2026-03-21 14:17:37,2026-03-19 00:00:00,,False,False,False,False,False,True,False,False
CBK0001195,TXN00001271,USR48486,MCH5327,1190.0,item not received,SERVICE_NOT_DELIVERED,Merchant service was not delivered after payment.,PENDING_BANK,HIGH,CALL_CENTER,2026-01-23 00:00:00,2026-01-21 00:00:00,2026-02-19 00:00:00,False,False,False,False,False,False,False,False
CBK0002506,TXN00002955,USR68934,MCH7020,4857.63,Unauthorized Transaction,UNAUTHORIZED,Suspicious high-value payment disputed by customer.,RESOLVED,LOW,IVR,2026-04-28 00:00:00,2026-03-28 00:00:00,,False,False,False,False,False,True,False,False
CBK0000832,TXN00014106,USR26145,MCH1012,1547.17,UNAUTHORISED,UNAUTHORIZED,Complaint received after multiple failed attempts.,OPEN,LOW,CALL_CENTER,2026-01-31 23:25:00,2026-01-21 23:25:00,2026-02-27 00:00:00,False,False,False,False,False,False,False,False
CBK0000564,TXN00005945,USR21384,MCH1809,848.15,delivery issue,SERVICE_NOT_DELIVERED,User reports money deducted but merchant denies receiving payment.,IN_PROGRESS,HIGH,EMAIL,2026-02-04 00:00:00,2026-02-03 00:00:00,2026-02-04 00:00:00,False,False,False,False,False,False,False,False
CBK0000744,TXN00001703,USR53423,MCH6565,2240.0,DUP_DEBIT,DUPLICATE_DEBIT,User says UPI PIN was not entered by them.,RESOLVED,MEDIUM,EMAIL,,2026-01-05 14:34:29,2026-01-19 00:00:00,False,False,False,True,False,False,False,False
CBK0001649,TXN00018989,USR90653,MCH2436,2703.0,double debit,DUPLICATE_DEBIT,Merchant service was not delivered after payment.,PENDING_BANK,HIGH,CHATBOT,2026-04-02 00:00:00,2026-03-30 02:11:00,,False,False,False,False,False,True,False,False
CBK0000455,TXN00012649,USR42432,MCH9748,2202.7,Account Takeover,ACCOUNT_TAKEOVER,Merchant service was not delivered after payment.,IN_PROGRESS,HIGH,CHATBOT,2026-02-25 00:00:00,,2026-03-11 21:41:19,False,False,False,False,True,False,False,False
CBK0000302,TXN00016585,USR38429,MCH2943,,double debit,DUPLICATE_DEBIT,complaint received after multiple failed attempts.,PENDING_BANK,MEDIUM,CALL_CENTER,,2026-03-17 00:00:00,2026-03-18 00:00:00,True,False,False,True,False,False,False,False
CBK0002738,TXN00000947,USR89588,MCH2960,2075.0,not done by me,UNAUTHORIZED,Customer says amount was debited twice.,RESOLVED,MEDIUM,EMAIL,2026-02-13 11:30:44,2026-02-13 08:30:44,2026-02-18 11:30:44,False,False,False,False,False,False,False,False
CBK0000153,TXN00000546,USR92746,MCH7824,,not delivered,SERVICE_NOT_DELIVERED,Suspicious high-value payment disputed by customer.,CLOSED,MEDIUM,IVR,2026-03-03 19:44:09,2026-03-01 00:00:00,2026-03-03 19:44:00,True,False,False,False,False,False,False,False
CBK0000304,TXN00013266,USR84318,MCH5916,6391.92,merchant service issue,SERVICE_NOT_DELIVERED,Complaint received after multiple failed attempts.,PENDING_BANK,HIGH,EMAIL,2026-02-28 00:00:00,2026-02-22 00:00:00,2026-03-08 00:00:00,False,False,False,False,False,False,False,False
CBK0000114,TXN00002182,USR85475,MCH8779,,amount mismatch,AMOUNT_MISMATCH,user says upi pin was not entered by them.,RESOLVED,LOW,EMAIL,2026-02-09 13:27:52,2026-02-08 13:27:52,2026-02-28 00:00:00,True,False,False,False,False,False,False,False
CBK0001506,TXN00002381,USR81570,MCH3815,3182.0,Account Takeover,ACCOUNT_TAKEOVER,Customer says transaction was not authorized.,IN_PROGRESS,MEDIUM,CHATBOT,2026-02-07 00:00:00,2026-02-04 00:00:00,,False,False,False,False,False,True,False,False
CBK0000588,TXN00003990,USR48652,MCH5552,702.0,delivery issue,SERVICE_NOT_DELIVERED,Customer complaint text unclear due to poor call center notes.,REJECTED,LOW,APP,2026-02-19 00:00:00,2026-02-13 00:00:00,2026-02-26 00:00:00,False,False,False,False,False,False,False,False
CBK0000857,TXN00018599,USR52095,MCH3652,576.0,customer issue,CUSTOMER_DISPUTE,User claims account was compromised before transaction.,CLOSED,MEDIUM,EMAIL,2026-03-25 04:34:33,2026-03-19 00:00:00,,False,False,False,False,False,True,False,False
CBK0002327,TXN00011877,USR69584,MCH5183,728.14,unauth txn,UNAUTHORIZED,Customer says transaction was not authorized.,OPEN,MEDIUM,IVR,2026-03-06 21:56:02,2026-03-06 00:00:00,2026-03-22 00:00:00,False,False,False,False,False,False,False,False
CBK0000858,TXN00015040,USR95176,MCH1146,1568.41,amount mismatch,AMOUNT_MISMATCH,Customer says amount was debited twice.,PENDING_BANK,LOW,EMAIL,,2026-03-29 00:00:00,,False,False,False,True,False,True,False,False
CBK0000429,TXN00019661,USR97772,MCH3992,,amount mismatch,AMOUNT_MISMATCH,User reports money deducted but merchant denies receiving payment.,REJECTED,HIGH,APP,2026-02-21 09:56:09,2026-02-19 22:56:00,2026-03-06 00:00:00,True,False,False,False,False,False,False,False
CBK0000817,TXN00002301,USR71836,MCH3815,769.17,account hacked,ACCOUNT_TAKEOVER,Payment made to unknown merchant as per customer statement.,OPEN,LOW,APP,2026-02-21 00:00:00,2026-02-05 00:00:00,2026-03-07 12:29:12,False,False,False,False,False,False,False,False
CBK0000011,TXN00006805,USR14951,MCH5380,1087.14,Wrong Amount,AMOUNT_MISMATCH,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,CLOSED,MEDIUM,IVR,2026-02-22 00:00:00,2026-02-20 00:00:00,2026-03-01 00:00:00,False,False,False,False,False,False,False,False
CBK0000250,TXN00002574,USR73010,MCH1320,660.0,not delivered,SERVICE_NOT_DELIVERED,suspicious high-value payment disputed by customer.,OPEN,LOW,IVR,2026-03-02 00:00:00,2026-02-25 03:11:33,2026-03-07 09:11:33,False,False,False,False,False,False,False,False
CBK0001404,TXN00003881,USR61151,MCH8634,,not done by me,UNAUTHORIZED,Customer says transaction was not authorized.,IN_PROGRESS,MEDIUM,CALL_CENTER,2026-03-23 06:15:00,,2026-03-30 00:00:00,True,False,False,False,True,False,False,False
CBK0000574,TXN00011825,USR78873,MCH9713,3123.85,charged twice,DUPLICATE_DEBIT,Complaint received after multiple failed attempts.,IN_PROGRESS,LOW,EMAIL,2026-03-12 00:00:00,2026-01-26 18:02:00,2026-03-17 00:00:00,False,False,False,False,False,False,False,False
CBK0002429,TXN00015653,USR50125,MCH2266,3491.1,Duplicate Debit,DUPLICATE_DEBIT,Suspicious high-value payment disputed by customer.,CLOSED,MEDIUM,CHATBOT,2026-04-01 00:00:00,2026-03-31 00:00:00,2026-04-25 00:00:00,False,False,False,False,False,False,False,False
CBK0001916,TXN00005518,USR18198,MCH5954,-4245.22,FRAUD,FRAUD,Merchant service was not delivered after payment.,REJECTED,LOW,BRANCH,2026-03-25 00:00:00,,2026-04-04 16:01:06,False,True,False,False,True,False,False,False
CBK0001132,TXN00019555,USR87956,MCH5062,15606.92,amount mismatch,AMOUNT_MISMATCH,User claims account was compromised before transaction.,IN_PROGRESS,LOW,IVR,2026-01-26 00:00:00,2026-01-24 13:53:56,2026-02-02 00:00:00,False,False,False,False,False,False,False,False
CBK0000528,TXN00003808,USR46923,MCH2685,476.92,double debit,DUPLICATE_DEBIT,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,CLOSED,CRITICAL,IVR,2026-02-22 00:00:00,2026-02-19 14:29:00,,False,False,False,False,False,True,False,False
CBK0002091,TXN00006681,USR26140,MCH5655,946.45,Account Takeover,ACCOUNT_TAKEOVER,Merchant service was not delivered after payment. NA,REJECTED,MEDIUM,IVR,2026-01-28 00:00:00,2026-01-27 00:00:00,2026-02-24 00:00:00,False,False,False,False,False,False,False,False
CBK0001235,TXN00010356,USR82947,MCH6407,2359.0,Wrong Amount,AMOUNT_MISMATCH,Customer says transaction was not authorized.,REJECTED,HIGH,APP,2026-02-26 00:00:00,2026-02-23 00:00:00,2026-03-12 04:52:03,False,False,False,False,False,False,False,False
CBK0001096,TXN00019163,USR72047,MCH3308,1202.2,extra amount deducted,AMOUNT_MISMATCH,Complaint received after multiple failed attempts.,RESOLVED,HIGH,IVR,2026-03-04 00:00:00,2026-02-17 00:00:00,,False,False,False,False,False,True,False,False
CBK0001038,TXN00005386,USR82091,MCH1514,2597.6,complaint,CUSTOMER_DISPUTE,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,IN_PROGRESS,MEDIUM,APP,2026-02-04 04:50:27,2026-01-24 00:00:00,2026-02-11 00:00:00,False,False,False,False,False,False,False,False
CBK0000653,TXN00007307,USR58692,MCH2298,2349.32,not done by me,UNAUTHORIZED,User says UPI PIN was not entered by them. call dropped,CLOSED,MEDIUM,CALL_CENTER,2026-01-30 00:00:00,2026-01-15 00:00:00,2026-02-26 15:09:16,False,False,False,False,False,False,False,False
CBK0000456,TXN00009180,USR83586,MCH8928,,scam,FRAUD,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,IN_PROGRESS,HIGH,CALL_CENTER,,2026-01-19 01:14:49,2026-02-05 00:00:00,True,False,False,True,False,False,False,False
CBK0000818,TXN00015972,USR83126,MCH2616,8836.22,delivery issue,SERVICE_NOT_DELIVERED,Payment made to unknown merchant as per customer statement.,REJECTED,CRITICAL,CHATBOT,2026-01-21 23:22:51,2026-01-19 00:00:00,2026-02-19 00:00:00,False,False,False,False,False,False,False,False
