merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account_last4,merchant_status,declared_avg_ticket_size,mcc_inferred,mcc_missing,ticket_size_negative,ticket_size_missing,settlement_account_missing,onboarding_missing
MCH7636,BIR PLC,5699,APPAREL,SOLE_PROPRIETOR,Jalandhar,Punjab,2025-05-03 00:00:00,XXXX9076,ACTIVE,178.0,False,False,False,False,False,False
MCH7639,brar-chana,5999,MISC_RETAIL,SOLE_PROPRIETOR,Mumbai,Maharashtra,2025-02-20 05:32:00,XXXX2309,ACTIVE,4805.68,False,False,False,False,False,False
MCH7644,Mital PLC,7011,HOTEL,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2024-03-07 00:00:00,,ACTIVE,602.59,False,False,False,False,True,False
MCH7645,Majumdar-Nagarajan,5912,PHARMACY,SOLE_PROPRIETOR,Amritsar,Punjab,2024-09-21 00:00:00,XXXX0851,ACTIVE,1396.81,False,False,False,False,False,False
MCH7647,"Bala, Mody and Kumer",5912,PHARMACY,PARTNERSHIP,Mumbai,Maharashtra,2025-12-30 18:11:40,XXXX0768,INACTIVE,3285.0,False,False,False,False,False,False
MCH7648,"Trivedi, Ramachandran and Keer",5999,MISC_RETAIL,PRIVATE_LIMITED,Hyderabad,Telangana,2024-11-12 16:04:31,XXXX5109,INACTIVE,1840.11,True,False,False,False,False,False
MCH7651,Sur Inc,5912,PHARMACY,SOLE_PROPRIETOR,Jalandhar,Punjab,2025-07-24 13:48:53,XXXX7942,ACTIVE,1138.07,False,False,False,False,False,False
MCH7653,Mishra LLC,5699,APPAREL,INDIVIDUAL,Jalandhar,Punjab,2025-04-30 00:00:00,XXXX7936,ACTIVE,7064.16,False,False,False,False,False,False
MCH7654,Chakraborty Inc,5699,APPAREL,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,,,ACTIVE,1250.0,False,False,False,False,True,True
MCH7659,"Bali, Balan and Ramachandran",5942,BOOKS_STATIONERY,PARTNERSHIP,Delhi,Delhi,2023-10-04 00:00:00,XXXX6852,ACTIVE,1079.0,True,False,False,False,False,False
MCH7661,Pal-Atwal,7011,HOTEL,PARTNERSHIP,Kolkata,West Bengal,2024-06-20 00:00:00,XXXX2412,ACTIVE,1304.11,False,False,False,False,False,False
MCH7664,Datta Ltd,4131,TRANSPORT,PARTNERSHIP,Kolkata,West Bengal,,XXXX7337,ACTIVE,990.98,True,False,False,False,False,True
MCH7667,solanki llc,4814,TELECOM,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2024-06-28 00:00:00,,ACTIVE,1620.69,False,False,False,False,True,False
MCH7675,Suresh-Tandon,4131,TRANSPORT,PARTNERSHIP,Pune,Maharashtra,2025-01-24 00:00:00,,ACTIVE,1022.55,False,False,False,False,True,False
MCH7679,Sama and Sons,5912,PHARMACY,PARTNERSHIP,Bengaluru,Karnataka,2026-02-25 00:00:00,XXXX7789,ACTIVE,3295.19,False,False,False,False,False,False
MCH7681,"Bal, Kakar and Pillai",4131,TRANSPORT,PRIVATE_LIMITED,Pune,Maharashtra,2024-11-15 00:00:00,XXXX8010,ACTIVE,1955.63,True,False,False,False,False,False
MCH7685,"Badal, Khurana and Bansal",5311,DEPARTMENT_STORE,INDIVIDUAL,Jalandhar,Punjab,2025-05-06 00:19:28,XXXX6889,INACTIVE,-3304.25,False,False,True,False,False,False
MCH7687,Devan Inc,5699,APPAREL,INDIVIDUAL,Lucknow,Uttar Pradesh,2024-11-25 18:59:00,,ACTIVE,2148.82,False,False,False,False,True,False
MCH7688,"Kata, Bobal and Basu",5912,PHARMACY,SOLE_PROPRIETOR,Ludhiana,Punjab,2025-07-29 00:00:00,XXXX2073,ACTIVE,3346.0,False,False,False,False,False,False
MCH7692,Ratti-Patla,5311,DEPARTMENT_STORE,INDIVIDUAL,Amritsar,Punjab,2025-07-10 00:00:00,XXXX7379,ACTIVE,2270.3,False,False,False,False,False,False
MCH7698,Bhatnagar Inc,5999,MISC_RETAIL,INDIVIDUAL,Lucknow,Uttar Pradesh,2023-08-24 00:13:02,XXXX4936,ACTIVE,1276.92,False,False,False,False,False,False
MCH7699,mammen ltd,4814,TELECOM,INDIVIDUAL,Jalandhar,Punjab,2024-10-16 05:11:31,XXXX5219,ACTIVE,,False,False,False,True,False,False
MCH7700,"Lanka, Setty and Muni",5812,RESTAURANT,PARTNERSHIP,Delhi,Delhi,2025-06-14 00:00:00,,INACTIVE,-4782.98,False,False,True,False,True,False
MCH7701,Ravel-Lala,5411,GROCERY,PRIVATE_LIMITED,Ludhiana,Punjab,2025-05-12 05:37:27,XXXX7294,ACTIVE,1411.44,False,False,False,False,False,False
MCH7702,Ahuja-Nayar,5411,GROCERY,PRIVATE_LIMITED,Ludhiana,Punjab,2024-10-04 00:00:00,,INACTIVE,,False,False,False,True,True,False
MCH7709,"JANI, SIDHU AND TRIPATHI",4131,TRANSPORT,PARTNERSHIP,Jaipur,Rajasthan,2025-06-05 00:00:00,XXXX7133,ACTIVE,451.31,False,False,False,False,False,False
MCH7712,Sehgal Ltd,5411,GROCERY,PARTNERSHIP,Lucknow,Uttar Pradesh,,XXXX7167,ACTIVE,2215.59,False,False,False,False,False,True
MCH7714,"koshy, dani and barad",4814,TELECOM,PRIVATE_LIMITED,Jalandhar,Punjab,2023-10-27 23:10:00,,ACTIVE,669.74,False,False,False,False,True,False
MCH7715,Tata-Borah,5999,MISC_RETAIL,PRIVATE_LIMITED,Kolkata,West Bengal,2025-10-06 00:00:00,XXXX1003,INACTIVE,1652.04,False,False,False,False,False,False
MCH7720,Agate-Krishnamurthy,7011,HOTEL,PRIVATE_LIMITED,Chennai,Tamil Nadu,2025-10-12 22:57:00,,ACTIVE,475.0,False,False,False,False,True,False
MCH7723,"Pandya, Barman and Biswas",5699,APPAREL,PRIVATE_LIMITED,Ludhiana,Punjab,2025-01-06 01:31:38,XXXX5367,ACTIVE,3268.86,False,False,False,False,False,False
MCH7724,"Johal, Khatri and Sant",5411,GROCERY,INDIVIDUAL,Jalandhar,Punjab,2026-02-18 00:00:00,XXXX0269,ACTIVE,3132.9,False,False,False,False,False,False
MCH7726,Modi Ltd,5311,DEPARTMENT_STORE,INDIVIDUAL,Lucknow,Uttar Pradesh,2025-05-17 15:11:06,XXXX3760,ACTIVE,1955.14,False,False,False,False,False,False
MCH7728,"Banerjee, Iyengar and Ganguly",7011,HOTEL,INDIVIDUAL,Jaipur,Rajasthan,2024-10-11 00:00:00,XXXX5198,ACTIVE,750.16,False,False,False,False,False,False
MCH7729,"Jain, Bail and Rattan",5411,GROCERY,PRIVATE_LIMITED,Pune,Maharashtra,2023-03-04 07:27:56,,ACTIVE,2571.4,False,False,False,False,True,False
MCH7731,DalalPLC,7011,HOTEL,INDIVIDUAL,Chennai,Tamil Nadu,2024-05-25 00:00:00,,ACTIVE,2899.19,False,False,False,False,True,False
MCH7733,Bora Inc,4814,TELECOM,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2024-01-22 00:00:00,XXXX3762,ACTIVE,5028.38,True,False,False,False,False,False
MCH7735,GARG-BALAN,5999,MISC_RETAIL,SOLE_PROPRIETOR,Ludhiana,Punjab,2024-01-24 00:00:00,XXXX6442,ACTIVE,-639.06,False,False,True,False,False,False
MCH7736,Kara PLC,5699,APPAREL,INDIVIDUAL,Amritsar,Punjab,2024-01-02 00:00:00,,ACTIVE,778.45,False,False,False,False,True,False
MCH7737,"Sarma, Tripathi and Chandra",4131,TRANSPORT,SOLE_PROPRIETOR,Mumbai,Maharashtra,2023-09-19 00:00:00,XXXX8730,ACTIVE,-1625.72,False,False,True,False,False,False
MCH7744,NATH PLC,5311,DEPARTMENT_STORE,INDIVIDUAL,Amritsar,Punjab,2026-02-08 11:39:38,,ACTIVE,-283.48,False,False,True,False,True,False
MCH7746,LUTHRA GROUP,5699,APPAREL,PRIVATE_LIMITED,Jaipur,Rajasthan,2025-10-08 00:00:00,XXXX6840,ACTIVE,1244.49,False,False,False,False,False,False
MCH7748,chhabra group,5812,RESTAURANT,INDIVIDUAL,Pune,Maharashtra,2025-12-26 00:00:00,XXXX6630,ACTIVE,1602.16,False,False,False,False,False,False
MCH7749,Nigam Inc,4814,TELECOM,PRIVATE_LIMITED,Pune,Maharashtra,2023-01-23 00:00:00,XXXX2192,ACTIVE,7003.66,True,False,False,False,False,False
MCH7750,"Rama, Garde and Ravi",4131,TRANSPORT,PARTNERSHIP,Bengaluru,Karnataka,2025-01-22 00:00:00,XXXX7708,ACTIVE,1271.38,True,False,False,False,False,False
MCH7751,"Vig, Iyer and Andra",5311,DEPARTMENT_STORE,PARTNERSHIP,Pune,Maharashtra,2024-06-28 00:00:00,XXXX3497,INACTIVE,590.58,False,False,False,False,False,False
MCH7757,"Uppal, Kota and Ramaswamy",4814,TELECOM,INDIVIDUAL,Delhi,Delhi,2024-02-09 00:00:00,XXXX2473,ACTIVE,669.43,False,False,False,False,False,False
MCH7758,"memon, agate and deshpande",5699,APPAREL,PARTNERSHIP,Mumbai,Maharashtra,2023-12-27 00:00:00,XXXX4131,ACTIVE,362.28,False,False,False,False,False,False
MCH7759,"SANKARAN, PATEL AND NARAIN",5699,APPAREL,SOLE_PROPRIETOR,Kolkata,West Bengal,2025-10-15 13:32:26,XXXX6518,ACTIVE,,False,False,False,True,False,False
MCH7763,"Choudhury, Mody and Tank",5912,PHARMACY,INDIVIDUAL,Chennai,Tamil Nadu,2023-11-03 00:00:00,,ACTIVE,777.85,False,False,False,False,True,False
MCH7765,Dyal LLC,5812,RESTAURANT,INDIVIDUAL,Amritsar,Punjab,2025-02-27 00:00:00,XXXX8941,ACTIVE,3067.55,False,False,False,False,False,False
MCH7767,Nadkarni-Pathak,7011,HOTEL,INDIVIDUAL,Chennai,Tamil Nadu,2025-07-10 07:50:00,,ACTIVE,3595.48,False,False,False,False,True,False
MCH7768,Sahota-Walia,4131,TRANSPORT,PARTNERSHIP,Delhi,Delhi,2025-06-19 07:32:00,,INACTIVE,1097.55,False,False,False,False,True,False
MCH7769,"Atwal, Loke and Prasad",4814,TELECOM,PARTNERSHIP,Mumbai,Maharashtra,2024-07-21 00:00:00,,ACTIVE,232.38,False,False,False,False,True,False
MCH7772,"Chatterjee, Wason and Nadkarni",5311,DEPARTMENT_STORE,PARTNERSHIP,Mumbai,Maharashtra,2026-01-02 19:37:55,XXXX1871,ACTIVE,541.48,False,False,False,False,False,False
MCH7773,Nath-Parikh,5699,APPAREL,INDIVIDUAL,Jaipur,Rajasthan,2025-09-08 12:42:00,XXXX0128,ACTIVE,544.16,False,False,False,False,False,False
MCH7779,"Mane, Bassi and Samra",5699,APPAREL,PARTNERSHIP,Lucknow,Uttar Pradesh,2024-12-12 19:16:00,XXXX6650,ACTIVE,,False,False,False,True,False,False
MCH7780,Jain PLC,5912,PHARMACY,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2025-07-19 13:23:49,,INACTIVE,,False,False,False,True,True,False
MCH7784,dave-babu,5912,PHARMACY,PARTNERSHIP,Ludhiana,Punjab,2023-03-16 00:00:00,XXXX3111,ACTIVE,643.0,False,False,False,False,False,False
MCH7790,Barman-Roy,5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-05-28 00:00:00,XXXX1828,ACTIVE,1525.46,False,False,False,False,False,False
MCH7794,Kalita PLC,5912,PHARMACY,PARTNERSHIP,Delhi,Delhi,2025-01-05 18:59:00,XXXX9324,ACTIVE,622.63,False,False,False,False,False,False
MCH7795,"Samra, Venkataraman and Bhatti",4131,TRANSPORT,PRIVATE_LIMITED,Amritsar,Punjab,2024-03-08 04:15:00,XXXX1904,ACTIVE,723.93,False,False,False,False,False,False
MCH7796,"Kari, Sridhar and J0ha1",5411,GROCERY,PARTNERSHIP,Pune,Maharashtra,2024-12-09 00:00:00,XXXX7802,ACTIVE,489.31,False,False,False,False,False,False
MCH7802,Venkatesh LLC,5912,PHARMACY,PARTNERSHIP,Lucknow,Uttar Pradesh,2024-04-12 13:06:25,XXXX5438,ACTIVE,1493.43,False,False,False,False,False,False
MCH7803,Mukherjee-Sha,4814,TELECOM,PRIVATE_LIMITED,Jaipur,Rajasthan,2023-02-16 00:00:00,XXXX2457,ACTIVE,763.0,False,False,False,False,False,False
MCH7804,Choudhry and Sons,5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,Ludhiana,Punjab,2024-02-04 20:13:00,XXXX6038,ACTIVE,586.0,False,False,False,False,False,False
MCH7806,"Sahni, Bhavsar and Kaul",4131,TRANSPORT,PRIVATE_LIMITED,Hyderabad,Telangana,2023-04-17 00:00:00,XXXX2487,ACTIVE,1046.19,True,False,False,False,False,False
MCH7810,Bail Inc,5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,Ludhiana,Punjab,2025-01-25 00:00:00,XXXX3100,INACTIVE,-529.29,False,False,True,False,False,False
MCH7814,Mallick-Puri,5812,RESTAURANT,SOLE_PROPRIETOR,Jaipur,Rajasthan,2024-03-01 00:00:00,,ACTIVE,-2963.54,False,False,True,False,True,False
MCH7817,Lata PLC,5812,RESTAURANT,PRIVATE_LIMITED,Chennai,Tamil Nadu,2025-07-27 00:00:00,,INACTIVE,3090.66,False,False,False,False,True,False
MCH7821,Deshmukh Inc,5999,MISC_RETAIL,PARTNERSHIP,Bengaluru,Karnataka,2026-01-26 00:00:00,XXXX8762,ACTIVE,1463.63,True,False,False,False,False,False
MCH7828,Jhaveri and Sons,5699,APPAREL,INDIVIDUAL,Kolkata,West Bengal,2026-02-23 00:00:00,XXXX3924,ACTIVE,3105.54,False,False,False,False,False,False
MCH7829,Hora Ltd,4131,TRANSPORT,PARTNERSHIP,Jaipur,Rajasthan,2025-05-06 00:00:00,XXXX7292,ACTIVE,422.0,False,False,False,False,False,False
MCH7830,Narayanan-Barad,5912,PHARMACY,PRIVATE_LIMITED,Jaipur,Rajasthan,2025-12-14 17:19:27,XXXX3643,INACTIVE,1497.41,False,False,False,False,False,False
MCH7832,"Sodhi, Venkataraman and Kohli",5999,MISC_RETAIL,INDIVIDUAL,Delhi,Delhi,2025-06-02 00:45:12,XXXX9396,ACTIVE,4116.49,False,False,False,False,False,False
MCH7833,"Chopra, Baral and Hayre",5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,Hyderabad,Telangana,2023-02-10 07:53:34,,INACTIVE,648.0,False,False,False,False,True,False
MCH7835,"DUGAR, DHAWAN AND DE",7011,HOTEL,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2023-12-26 12:25:00,,INACTIVE,1744.59,False,False,False,False,True,False
MCH7837,Wali Group,5999,MISC_RETAIL,INDIVIDUAL,Kolkata,West Bengal,2023-06-03 00:00:00,,ACTIVE,803.03,True,False,False,False,True,False
MCH7838,"Yohannan, Sethi and Khare",5812,RESTAURANT,SOLE_PROPRIETOR,Amritsar,Punjab,2024-03-25 00:00:00,,ACTIVE,974.3,False,False,False,False,True,False
MCH7839,Mahajan-Bhasin,5699,APPAREL,PARTNERSHIP,Amritsar,Punjab,2023-06-03 00:00:00,XXXX8814,ACTIVE,4413.06,False,False,False,False,False,False
MCH7840,Sood LLC,5311,DEPARTMENT_STORE,INDIVIDUAL,Pune,Maharashtra,2023-09-26 00:00:00,XXXX2181,ACTIVE,394.0,False,False,False,False,False,False
MCH7841,Manda Group,5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,Pune,Maharashtra,2024-10-01 00:00:00,XXXX6401,ACTIVE,14164.49,False,False,False,False,False,False
MCH7842,J0ha1 Ltd,5812,RESTAURANT,PRIVATE_LIMITED,Kolkata,West Bengal,2025-02-06 00:00:00,XXXX0929,INACTIVE,1856.0,False,False,False,False,False,False
MCH7843,Rastogi-Das,5812,RESTAURANT,PARTNERSHIP,Amritsar,Punjab,2025-04-03 00:00:00,XXXX7401,ACTIVE,-1274.89,False,False,True,False,False,False
MCH7844,Singh-Mane,5411,GROCERY,SOLE_PROPRIETOR,Ludhiana,Punjab,2024-10-31 00:00:00,,ACTIVE,1309.0,True,False,False,False,True,False
MCH7845,Bhasin-Dubey,4814,TELECOM,PRIVATE_LIMITED,Ludhiana,Punjab,2024-08-22 00:00:00,XXXX7074,ACTIVE,994.0,False,False,False,False,False,False
MCH7846,Chad-Gole,5999,MISC_RETAIL,INDIVIDUAL,Mumbai,Maharashtra,2023-08-24 00:00:00,XXXX4268,ACTIVE,228.0,True,False,False,False,False,False
MCH7847,Ramakrishnan-Misra,5411,GROCERY,INDIVIDUAL,Mumbai,Maharashtra,2025-12-04 00:00:00,,ACTIVE,2108.0,False,False,False,False,True,False
MCH7849,Lal-Wagle,5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,Jaipur,Rajasthan,2025-02-12 16:31:00,XXXX0377,ACTIVE,4061.65,False,False,False,False,False,False
MCH7850,Reddy Inc,5699,APPAREL,PARTNERSHIP,Chennai,Tamil Nadu,2024-05-16 05:07:55,,ACTIVE,1378.0,False,False,False,False,True,False
MCH7851,"Warrior, Hora and Dayal",4814,TELECOM,INDIVIDUAL,Jalandhar,Punjab,2024-02-07 00:00:00,XXXX4791,ACTIVE,,False,False,False,True,False,False
MCH7852,"Kapadia, K0nda and Luthra",7011,HOTEL,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2023-05-12 06:13:06,XXXX7199,INACTIVE,4401.63,True,False,False,False,False,False
MCH7856,"Sood, Dalal and Butala",7011,HOTEL,PRIVATE_LIMITED,Delhi,Delhi,2025-11-06 15:54:00,XXXX0103,ACTIVE,2048.0,False,False,False,False,False,False
MCH7860,"Pall, Som and Dalal",5999,MISC_RETAIL,PRIVATE_LIMITED,Amritsar,Punjab,2024-11-11 02:08:53,XXXX4239,ACTIVE,-625.05,False,False,True,False,False,False
MCH7862,Pandit-Ratti,5912,PHARMACY,INDIVIDUAL,Amritsar,Punjab,2023-04-23 00:00:00,,ACTIVE,558.23,False,False,False,False,True,False
MCH7863,"Lal, Hegde and Hora",5812,RESTAURANT,PARTNERSHIP,Lucknow,Uttar Pradesh,2024-11-18 00:00:00,XXXX5539,ACTIVE,673.1,False,False,False,False,False,False
MCH7864,"Kumer, Iyer and Bhavsar",4131,TRANSPORT,PRIVATE_LIMITED,Amritsar,Punjab,2024-12-30 05:51:45,XXXX7409,ACTIVE,611.66,False,False,False,False,False,False
MCH7865,Rout Inc,5311,DEPARTMENT_STORE,INDIVIDUAL,Hyderabad,Telangana,2023-11-13 13:57:04,XXXX3299,ACTIVE,2187.26,True,False,False,False,False,False
MCH7866,Bhattacharyya and Sons,5311,DEPARTMENT_STORE,PARTNERSHIP,Delhi,Delhi,2025-10-31 05:29:00,XXXX4002,ACTIVE,2522.0,False,False,False,False,False,False
MCH7868,Chander-Ramakrishnan,5311,DEPARTMENT_STORE,INDIVIDUAL,Pune,Maharashtra,2025-09-21 01:36:00,XXXX9717,ACTIVE,563.96,False,False,False,False,False,False
MCH7870,"Kalla,MoreandSwamy",5912,PHARMACY,PRIVATE_LIMITED,Jaipur,Rajasthan,2025-03-04 00:00:00,XXXX2439,ACTIVE,681.25,False,False,False,False,False,False
MCH7871,"Mital, Palla and Saraf",5699,APPAREL,SOLE_PROPRIETOR,Hyderabad,Telangana,2026-02-17 14:36:44,XXXX0698,ACTIVE,-2352.21,False,False,True,False,False,False
MCH7875,Narasimhan PLC,5411,GROCERY,PRIVATE_LIMITED,Amritsar,Punjab,2025-01-03 00:00:00,,ACTIVE,585.43,False,False,False,False,True,False
MCH7876,Yadav-Bansal,5942,BOOKS_STATIONERY,INDIVIDUAL,Lucknow,Uttar Pradesh,2024-09-22 00:00:00,,ACTIVE,-549.03,False,False,True,False,True,False
MCH7877,Parekh-Borra,5942,BOOKS_STATIONERY,PRIVATE_LIMITED,Mumbai,Maharashtra,2024-02-29 00:00:00,XXXX5911,ACTIVE,,False,False,False,True,False,False
MCH7879,SAWHNEY-GODA,4814,TELECOM,INDIVIDUAL,Jalandhar,Punjab,2023-12-30 23:35:00,,ACTIVE,1760.85,False,False,False,False,True,False
MCH7880,Ben-Khare,4131,TRANSPORT,INDIVIDUAL,Chennai,Tamil Nadu,2024-01-20 00:00:00,,ACTIVE,3857.41,False,False,False,False,True,False
MCH7881,MENON PLC,5311,DEPARTMENT_STORE,PARTNERSHIP,Pune,Maharashtra,2024-02-04 00:00:00,XXXX6678,ACTIVE,1357.1,False,False,False,False,False,False
MCH7885,Sura LLC,5699,APPAREL,PARTNERSHIP,Lucknow,Uttar Pradesh,2025-04-15 09:52:00,XXXX8127,ACTIVE,2999.12,False,False,False,False,False,False
MCH7890,contractor plc,7011,HOTEL,PARTNERSHIP,Chennai,Tamil Nadu,2024-07-21 17:41:07,XXXX0851,INACTIVE,-652.34,False,False,True,False,False,False
MCH7891,BAKSHI PLC,5411,GROCERY,INDIVIDUAL,Bengaluru,Karnataka,2024-03-02 20:11:00,XXXX9978,ACTIVE,3419.67,False,False,False,False,False,False
MCH7895,Pau PLC,5999,MISC_RETAIL,INDIVIDUAL,Amritsar,Punjab,2023-06-08 09:45:00,,ACTIVE,583.0,True,False,False,False,True,False
MCH7896,Samra LLC,7011,HOTEL,PRIVATE_LIMITED,Kolkata,West Bengal,2023-10-16 00:00:00,XXXX8390,INACTIVE,2276.65,False,False,False,False,False,False
MCH7900,Basu-Sami,4131,TRANSPORT,INDIVIDUAL,Delhi,Delhi,2025-04-24 00:00:00,XXXX9772,ACTIVE,1035.61,False,False,False,False,False,False
MCH7901,BALA GROUP,5812,RESTAURANT,PARTNERSHIP,Jaipur,Rajasthan,2023-03-02 12:07:59,XXXX3579,ACTIVE,,False,False,False,True,False,False
MCH7902,deol inc,4131,TRANSPORT,PARTNERSHIP,Ludhiana,Punjab,2025-07-05 00:00:00,,ACTIVE,-2892.53,False,False,True,False,True,False
MCH7904,Kapadia-Pandya,5942,BOOKS_STATIONERY,PARTNERSHIP,Chennai,Tamil Nadu,2023-09-20 00:00:00,XXXX8842,ACTIVE,6260.03,False,False,False,False,False,False
MCH7906,"Ganesan, Gopal and Ratta",5912,PHARMACY,INDIVIDUAL,Jaipur,Rajasthan,2023-08-04 00:00:00,XXXX6996,ACTIVE,733.85,False,False,False,False,False,False
MCH7910,Shenoy LLC,5812,RESTAURANT,PARTNERSHIP,Hyderabad,Telangana,2024-03-25 00:00:00,XXXX4160,INACTIVE,741.5,False,False,False,False,False,False
MCH7912,Sarma-Arya,5699,APPAREL,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2025-01-01 00:00:00,XXXX2945,ACTIVE,1318.64,False,False,False,False,False,False
MCH7913,Khare Inc,5912,PHARMACY,PARTNERSHIP,Pune,Maharashtra,2025-02-22 00:00:00,XXXX2196,ACTIVE,-1243.32,False,False,True,False,False,False
MCH7914,Grover-Karnik,4814,TELECOM,SOLE_PROPRIETOR,Jaipur,Rajasthan,2023-11-30 00:00:00,,ACTIVE,1922.54,False,False,False,False,True,False
MCH7917,Parsa-Madan,5411,GROCERY,SOLE_PROPRIETOR,Pune,Maharashtra,2023-04-02 01:07:51,XXXX8810,INACTIVE,-1524.64,False,False,True,False,False,False
MCH7918,Purohit LLC,5942,BOOKS_STATIONERY,PRIVATE_LIMITED,Kolkata,West Bengal,2024-09-06 00:00:00,XXXX2495,ACTIVE,1204.0,False,False,False,False,False,False
MCH7919,MAJUMDAR-CHANDRAN,4131,TRANSPORT,PARTNERSHIP,Jaipur,Rajasthan,2025-12-09 01:54:00,XXXX1145,ACTIVE,4626.02,False,False,False,False,False,False
MCH7922,Dara LLC,5812,RESTAURANT,PARTNERSHIP,Mumbai,Maharashtra,2024-05-13 00:00:00,XXXX4567,ACTIVE,1260.96,True,False,False,False,False,False
MCH7925,"Bedi, Shroff and Nadkarni",4131,TRANSPORT,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2023-07-07 00:00:00,XXXX0705,ACTIVE,2480.62,False,False,False,False,False,False
MCH7930,"Bhatt, Ganguly and Dhingra",5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,Delhi,Delhi,2025-12-16 00:00:00,,INACTIVE,1892.15,False,False,False,False,True,False
MCH7932,SETHI LTD,4814,TELECOM,PRIVATE_LIMITED,Bengaluru,Karnataka,2025-04-20 22:28:00,XXXX0876,ACTIVE,4410.18,False,False,False,False,False,False
MCH7933,BaradInc,5812,RESTAURANT,INDIVIDUAL,Amritsar,Punjab,2025-07-26 00:00:00,,INACTIVE,1177.0,False,False,False,False,True,False
MCH7934,Srinivasan-Maharaj,5812,RESTAURANT,PARTNERSHIP,Chennai,Tamil Nadu,2023-02-23 00:00:00,,INACTIVE,1154.88,False,False,False,False,True,False
MCH7938,CHANDER LTD,4814,TELECOM,SOLE_PROPRIETOR,Bengaluru,Karnataka,2023-09-22 00:00:00,,ACTIVE,-639.19,True,False,True,False,True,False
MCH7939,Mand LLC,5812,RESTAURANT,PRIVATE_LIMITED,Bengaluru,Karnataka,2025-01-23 00:00:00,,ACTIVE,2096.4,False,False,False,False,True,False
MCH7942,Parmar-Oza,5912,PHARMACY,SOLE_PROPRIETOR,Hyderabad,Telangana,2024-08-10 06:25:22,,ACTIVE,1133.78,False,False,False,False,True,False
MCH7943,Chaudhary-Rana,5912,PHARMACY,INDIVIDUAL,Kolkata,West Bengal,2024-12-27 00:00:00,XXXX8466,ACTIVE,3927.63,False,False,False,False,False,False
MCH7944,Bassi-Dyal,4131,TRANSPORT,SOLE_PROPRIETOR,Kolkata,West Bengal,2025-11-04 00:00:00,XXXX0196,ACTIVE,1227.24,False,False,False,False,False,False
MCH7945,"Barad, Wagle and Raju",5912,PHARMACY,INDIVIDUAL,Ludhiana,Punjab,2023-01-24 00:00:00,XXXX3327,ACTIVE,268.67,False,False,False,False,False,False
MCH7947,Padmanabhan-Kale,4814,TELECOM,PRIVATE_LIMITED,Mumbai,Maharashtra,2023-09-08 00:00:00,,ACTIVE,3921.35,False,False,False,False,True,False
MCH7948,Sachdeva-Buch,5311,DEPARTMENT_STORE,PARTNERSHIP,Mumbai,Maharashtra,2025-07-03 00:00:00,XXXX0532,ACTIVE,656.76,False,False,False,False,False,False
MCH7949,Vohra-Chaudhary,4131,TRANSPORT,PRIVATE_LIMITED,Mumbai,Maharashtra,2023-10-14 00:00:00,,ACTIVE,265.37,False,False,False,False,True,False
MCH7950,Om-Andra,5411,GROCERY,INDIVIDUAL,Ludhiana,Punjab,,,ACTIVE,3471.68,False,False,False,False,True,True
MCH7951,Peri Group,7011,HOTEL,SOLE_PROPRIETOR,Jaipur,Rajasthan,2024-02-21 00:00:00,,ACTIVE,-981.55,False,False,True,False,True,False
MCH7953,Deep Group,5411,GROCERY,SOLE_PROPRIETOR,Mumbai,Maharashtra,2025-08-07 00:00:00,XXXX8333,ACTIVE,1668.75,False,False,False,False,False,False
MCH7954,Sur Inc,7011,HOTEL,PRIVATE_LIMITED,Hyderabad,Telangana,2025-01-04 22:07:00,,ACTIVE,2803.0,False,False,False,False,True,False
MCH7955,"Andra, Oommen and Salvi",5699,APPAREL,PARTNERSHIP,Amritsar,Punjab,2023-02-02 00:00:00,XXXX5039,ACTIVE,-2313.71,False,False,True,False,False,False
MCH7957,Keer-Khalsa,5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,Amritsar,Punjab,2025-11-21 00:00:00,,ACTIVE,1690.94,True,False,False,False,True,False
MCH7960,Comar-Ramesh,5411,GROCERY,SOLE_PROPRIETOR,Amritsar,Punjab,2023-05-01 00:00:00,XXXX2411,ACTIVE,,False,False,False,True,False,False
MCH7965,Magar-Kant,5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,Pune,Maharashtra,2024-05-13 00:00:00,XXXX3832,ACTIVE,567.32,False,False,False,False,False,False
